,Date,BE,DE,FR,NP
450,2013-01-19 18:00:00,64.93,52.59,64.93,46.02
451,2013-01-19 19:00:00,63.0,43.84,62.997,41.79
452,2013-01-19 20:00:00,54.38,38.0,54.382,39.98
453,2013-01-19 21:00:00,50.62,38.07,50.616,39.14
454,2013-01-19 22:00:00,53.12,38.46,53.116,38.76
455,2013-01-19 23:00:00,55.01,34.28,55.005,37.92
456,2013-01-20 00:00:00,46.88,35.08,46.878,38.01
457,2013-01-20 01:00:00,44.94,32.6,44.943,37.87
458,2013-01-20 02:00:00,44.23,31.22,44.227,37.53
459,2013-01-20 03:00:00,31.89,30.41,31.89,37.16
460,2013-01-20 04:00:00,37.02,30.26,30.262,36.95
461,2013-01-20 05:00:00,33.52,29.85,29.847,37.13
462,2013-01-20 06:00:00,32.36,23.06,23.063,37.35
463,2013-01-20 07:00:00,29.07,27.72,29.072,37.47
464,2013-01-20 08:00:00,35.82,32.06,35.818,37.96
465,2013-01-20 09:00:00,43.47,37.7,43.473,38.6
466,2013-01-20 10:00:00,49.91,39.5,49.914,39.49
467,2013-01-20 11:00:00,57.79,40.11,57.79,40.1
468,2013-01-20 12:00:00,64.74,39.77,64.74,39.71
469,2013-01-20 13:00:00,59.62,38.38,59.616,38.39
470,2013-01-20 14:00:00,50.4,35.01,50.401,37.88
471,2013-01-20 15:00:00,49.12,32.7,49.117,38.43
472,2013-01-20 16:00:00,47.57,33.55,47.569,39.41
473,2013-01-20 17:00:00,59.94,40.05,59.94,40.07
474,2013-01-20 18:00:00,67.16,40.73,67.157,40.71
475,2013-01-20 19:00:00,67.7,39.84,67.698,39.82
476,2013-01-20 20:00:00,61.27,38.69,61.267,38.92
477,2013-01-20 21:00:00,54.69,35.49,54.691,37.91
478,2013-01-20 22:00:00,56.89,37.04,56.887,37.86
479,2013-01-20 23:00:00,60.04,31.28,60.042,37.21
480,2013-01-21 00:00:00,65.25,26.95,65.247,37.27
481,2013-01-21 01:00:00,62.28,29.25,62.28,37.28
482,2013-01-21 02:00:00,53.13,21.91,53.134,37.05
483,2013-01-21 03:00:00,39.7,21.96,39.697,37.26
484,2013-01-21 04:00:00,37.08,29.2,37.077,37.36
485,2013-01-21 05:00:00,44.45,29.28,44.453,38.03
486,2013-01-21 06:00:00,77.39,37.48,77.391,39.78
487,2013-01-21 07:00:00,82.53,56.04,82.533,43.2
488,2013-01-21 08:00:00,64.65,56.08,64.654,44.78
489,2013-01-21 09:00:00,69.99,56.01,69.995,43.91
490,2013-01-21 10:00:00,69.99,56.93,69.99,42.71
491,2013-01-21 11:00:00,69.99,59.54,69.995,42.21
492,2013-01-21 12:00:00,67.26,61.34,67.262,42.37
493,2013-01-21 13:00:00,66.99,61.41,66.992,42.52
494,2013-01-21 14:00:00,66.1,58.94,66.104,42.21
495,2013-01-21 15:00:00,61.2,55.99,61.199,42.5
496,2013-01-21 16:00:00,55.67,55.67,55.671,44.33
497,2013-01-21 17:00:00,64.9,61.48,64.904,49.47
498,2013-01-21 18:00:00,89.71,61.34,89.711,43.82
499,2013-01-21 19:00:00,76.65,61.35,76.652,42.29
500,2013-01-21 20:00:00,70.32,55.96,70.319,41.27
501,2013-01-21 21:00:00,61.0,50.93,61.0,40.51
502,2013-01-21 22:00:00,63.53,40.58,63.535,39.62
503,2013-01-21 23:00:00,56.94,36.55,56.941,37.67
504,2013-01-22 00:00:00,50.34,33.79,50.34,37.09
505,2013-01-22 01:00:00,53.07,33.08,53.075,36.94
506,2013-01-22 02:00:00,48.91,34.27,48.91,36.98
507,2013-01-22 03:00:00,37.3,33.23,37.302,37.1
508,2013-01-22 04:00:00,37.52,33.08,37.524,37.47
509,2013-01-22 05:00:00,39.74,33.75,39.737,38.33
510,2013-01-22 06:00:00,56.33,38.08,56.33,40.05
511,2013-01-22 07:00:00,61.19,58.2,61.192,53.98
512,2013-01-22 08:00:00,65.4,64.82,65.395,63.33
513,2013-01-22 09:00:00,65.42,63.1,65.424,50.7
514,2013-01-22 10:00:00,64.37,64.37,64.37,48.13
515,2013-01-22 11:00:00,65.5,65.5,65.5,47.07
516,2013-01-22 12:00:00,63.9,63.9,63.903,45.51
517,2013-01-22 13:00:00,62.56,62.56,62.56,46.93
518,2013-01-22 14:00:00,60.76,60.76,60.757,47.19
519,2013-01-22 15:00:00,59.69,59.69,59.69,53.51
520,2013-01-22 16:00:00,60.73,60.73,60.73,61.5
521,2013-01-22 17:00:00,75.07,75.07,75.066,75.05
522,2013-01-22 18:00:00,81.33,81.33,81.333,54.04
523,2013-01-22 19:00:00,67.04,67.04,67.043,48.59
524,2013-01-22 20:00:00,57.33,57.33,57.331,44.2
525,2013-01-22 21:00:00,55.46,55.46,55.458,42.98
526,2013-01-22 22:00:00,55.2,55.2,55.2,40.71
527,2013-01-22 23:00:00,49.07,40.6,49.073,39.36
528,2013-01-23 00:00:00,48.25,39.55,48.247,39.31
529,2013-01-23 01:00:00,49.95,38.29,49.95,38.16
530,2013-01-23 02:00:00,49.95,37.86,49.95,37.86
531,2013-01-23 03:00:00,40.56,38.23,40.557,38.22
532,2013-01-23 04:00:00,38.81,38.14,38.144,38.78
533,2013-01-23 05:00:00,43.3,41.02,43.303,40.36
534,2013-01-23 06:00:00,52.05,52.05,52.051,45.7
535,2013-01-23 07:00:00,68.1,68.1,68.101,68.1
536,2013-01-23 08:00:00,74.9,74.9,74.901,75.0
537,2013-01-23 09:00:00,74.98,74.98,74.977,70.07
538,2013-01-23 10:00:00,75.79,75.79,75.793,70.06
539,2013-01-23 11:00:00,74.25,74.25,74.246,66.01
540,2013-01-23 12:00:00,67.48,67.48,67.479,65.37
541,2013-01-23 13:00:00,66.0,66.0,65.998,64.35
542,2013-01-23 14:00:00,63.03,63.03,63.03,61.65
543,2013-01-23 15:00:00,59.75,59.75,59.753,58.63
544,2013-01-23 16:00:00,60.12,60.12,60.116,59.59
545,2013-01-23 17:00:00,74.9,74.9,74.902,75.02
546,2013-01-23 18:00:00,98.51,98.51,98.509,63.53
547,2013-01-23 19:00:00,75.49,75.49,75.486,55.77
548,2013-01-23 20:00:00,65.13,63.31,65.127,45.82
549,2013-01-23 21:00:00,55.93,55.06,55.934,43.13
550,2013-01-23 22:00:00,56.17,51.93,56.17,41.08
551,2013-01-23 23:00:00,56.5,45.08,56.496,40.19
552,2013-01-24 00:00:00,48.93,47.43,48.93,40.41
553,2013-01-24 01:00:00,48.68,40.02,48.676,39.63
554,2013-01-24 02:00:00,45.85,39.18,45.845,39.18
555,2013-01-24 03:00:00,40.19,39.67,40.191,39.67
556,2013-01-24 04:00:00,39.38,39.38,39.379,39.38
557,2013-01-24 05:00:00,41.21,41.21,41.211,41.2
558,2013-01-24 06:00:00,50.5,50.5,50.502,48.24
559,2013-01-24 07:00:00,68.43,68.43,68.43,68.45
560,2013-01-24 08:00:00,70.91,70.91,70.908,71.28
561,2013-01-24 09:00:00,73.89,73.89,73.89,75.0
562,2013-01-24 10:00:00,73.39,73.39,73.393,63.84
563,2013-01-24 11:00:00,72.62,72.62,72.622,60.05
564,2013-01-24 12:00:00,69.26,69.26,69.26,69.48
565,2013-01-24 13:00:00,64.16,64.16,64.161,64.63
566,2013-01-24 14:00:00,63.49,63.49,63.49,63.54
567,2013-01-24 15:00:00,60.22,60.22,60.22,60.66
568,2013-01-24 16:00:00,65.7,65.7,65.705,66.38
569,2013-01-24 17:00:00,77.14,77.14,77.14,78.79
570,2013-01-24 18:00:00,79.94,79.94,79.94,81.59
571,2013-01-24 19:00:00,74.97,74.97,74.975,50.47
572,2013-01-24 20:00:00,66.59,60.32,66.589,47.97
573,2013-01-24 21:00:00,57.9,55.02,57.897,47.81
574,2013-01-24 22:00:00,62.0,54.93,61.999,43.89
575,2013-01-24 23:00:00,55.73,40.16,55.729,40.16
576,2013-01-25 00:00:00,48.33,40.23,48.329,40.23
577,2013-01-25 01:00:00,50.43,39.29,50.426,39.29
578,2013-01-25 02:00:00,46.36,39.06,46.358,39.06
579,2013-01-25 03:00:00,42.75,39.17,42.75,39.17
580,2013-01-25 04:00:00,39.78,39.78,39.78,39.78
581,2013-01-25 05:00:00,43.59,41.04,43.589,41.03
582,2013-01-25 06:00:00,52.54,52.54,52.536,52.18
583,2013-01-25 07:00:00,61.3,61.3,61.296,62.32
584,2013-01-25 08:00:00,68.06,68.06,68.064,69.6
585,2013-01-25 09:00:00,69.9,69.9,69.903,69.9
586,2013-01-25 10:00:00,67.97,67.97,67.969,67.97
587,2013-01-25 11:00:00,66.79,66.79,66.793,66.79
588,2013-01-25 12:00:00,63.28,62.0,63.281,60.6
589,2013-01-25 13:00:00,64.74,57.98,64.736,55.07
590,2013-01-25 14:00:00,59.96,53.91,59.965,49.91
591,2013-01-25 15:00:00,54.01,51.92,54.009,50.69
592,2013-01-25 16:00:00,55.15,55.15,55.15,55.08
593,2013-01-25 17:00:00,62.28,62.28,62.285,62.28
594,2013-01-25 18:00:00,65.84,59.05,65.843,57.65
595,2013-01-25 19:00:00,64.34,55.39,64.338,44.25
596,2013-01-25 20:00:00,58.89,54.85,58.893,41.24
597,2013-01-25 21:00:00,55.21,41.03,55.205,40.39
598,2013-01-25 22:00:00,61.19,39.1,61.185,39.1
599,2013-01-25 23:00:00,56.38,36.42,56.381,37.22
600,2013-01-26 00:00:00,57.76,35.81,57.764,36.73
601,2013-01-26 01:00:00,47.59,32.83,47.594,36.45
602,2013-01-26 02:00:00,44.94,32.09,44.94,36.43
603,2013-01-26 03:00:00,39.3,32.07,39.296,36.42
604,2013-01-26 04:00:00,36.35,31.86,36.349,36.15
605,2013-01-26 05:00:00,38.47,31.38,38.471,36.19
606,2013-01-26 06:00:00,40.02,31.99,40.02,36.26
607,2013-01-26 07:00:00,42.87,30.17,42.865,36.33
608,2013-01-26 08:00:00,45.92,34.81,45.922,36.49
609,2013-01-26 09:00:00,53.97,38.01,53.969,37.82
610,2013-01-26 10:00:00,58.84,39.59,58.844,38.64
611,2013-01-26 11:00:00,64.79,38.77,58.161,38.68
612,2013-01-26 12:00:00,64.79,38.75,60.36,38.12
613,2013-01-26 13:00:00,54.8,38.72,54.801,37.79
614,2013-01-26 14:00:00,49.94,37.46,49.94,37.45
615,2013-01-26 15:00:00,47.44,37.88,44.1,37.88
616,2013-01-26 16:00:00,47.44,38.96,42.404,38.96
617,2013-01-26 17:00:00,64.93,44.98,45.992,40.38
618,2013-01-26 18:00:00,73.01,49.95,60.684,39.82
619,2013-01-26 19:00:00,62.25,40.26,62.246,39.09
620,2013-01-26 20:00:00,54.0,38.73,54.0,38.11
621,2013-01-26 21:00:00,46.53,36.04,46.533,36.66
622,2013-01-26 22:00:00,50.89,37.01,50.888,37.01
623,2013-01-26 23:00:00,49.76,36.12,49.756,36.19
624,2013-01-27 00:00:00,45.22,33.32,45.223,35.97
625,2013-01-27 01:00:00,38.78,31.42,38.779,35.8
626,2013-01-27 02:00:00,36.81,31.01,36.807,35.11
627,2013-01-27 03:00:00,32.55,29.5,32.547,34.39
628,2013-01-27 04:00:00,32.45,28.62,32.45,34.43
629,2013-01-27 05:00:00,30.39,25.31,30.385,34.44
630,2013-01-27 06:00:00,30.17,28.17,30.172,34.99
631,2013-01-27 07:00:00,30.6,29.71,30.6,35.12
632,2013-01-27 08:00:00,32.9,28.18,32.899,35.6
633,2013-01-27 09:00:00,38.84,32.64,38.839,36.03
634,2013-01-27 10:00:00,40.38,36.1,40.377,36.65
635,2013-01-27 11:00:00,41.25,36.49,41.248,36.92
636,2013-01-27 12:00:00,46.66,32.93,46.54,36.53
637,2013-01-27 13:00:00,44.96,28.36,43.102,36.33
638,2013-01-27 14:00:00,41.63,24.82,36.762,36.11
639,2013-01-27 15:00:00,43.26,15.19,34.859,36.14
640,2013-01-27 16:00:00,44.0,25.21,32.756,36.76
641,2013-01-27 17:00:00,71.72,36.3,36.386,37.71
642,2013-01-27 18:00:00,79.69,38.49,48.803,38.26
643,2013-01-27 19:00:00,62.62,38.0,52.636,37.86
644,2013-01-27 20:00:00,52.83,36.09,51.761,36.4
645,2013-01-27 21:00:00,47.44,33.27,47.44,36.01
646,2013-01-27 22:00:00,47.0,35.72,46.265,36.05
647,2013-01-27 23:00:00,42.96,32.02,42.958,35.03
648,2013-01-28 00:00:00,37.27,30.63,37.271,35.12
649,2013-01-28 01:00:00,37.46,31.05,37.465,34.44
650,2013-01-28 02:00:00,32.0,30.96,32.0,34.12
651,2013-01-28 03:00:00,33.52,30.74,30.738,34.53
652,2013-01-28 04:00:00,31.88,29.09,29.09,35.05
653,2013-01-28 05:00:00,36.57,32.01,36.57,35.9
654,2013-01-28 06:00:00,45.35,41.17,45.353,38.32
655,2013-01-28 07:00:00,59.74,59.74,59.741,40.13
656,2013-01-28 08:00:00,57.95,57.95,57.955,40.65
657,2013-01-28 09:00:00,58.69,57.96,58.695,39.96
658,2013-01-28 10:00:00,58.32,55.38,58.32,39.66
659,2013-01-28 11:00:00,56.17,56.17,56.168,39.37
660,2013-01-28 12:00:00,61.39,55.98,61.393,39.12
661,2013-01-28 13:00:00,60.0,56.94,60.0,39.09
662,2013-01-28 14:00:00,54.09,54.09,54.092,39.09
663,2013-01-28 15:00:00,51.33,51.33,51.33,39.21
664,2013-01-28 16:00:00,51.79,51.79,51.793,39.61
665,2013-01-28 17:00:00,58.15,58.15,58.148,40.2
666,2013-01-28 18:00:00,69.93,56.01,69.93,39.73
667,2013-01-28 19:00:00,63.02,49.98,63.015,38.97
668,2013-01-28 20:00:00,58.45,38.65,58.447,37.76
669,2013-01-28 21:00:00,50.7,35.1,50.699,36.0
670,2013-01-28 22:00:00,51.35,33.26,51.352,35.65
671,2013-01-28 23:00:00,48.76,23.54,48.764,34.29
672,2013-01-29 00:00:00,39.22,24.56,39.22,33.12
673,2013-01-29 01:00:00,37.38,10.53,37.381,32.61
674,2013-01-29 02:00:00,32.41,8.45,32.412,32.24
675,2013-01-29 03:00:00,32.15,8.51,23.595,32.27
676,2013-01-29 04:00:00,33.18,8.31,24.994,32.76
677,2013-01-29 05:00:00,31.33,10.39,31.326,34.61
678,2013-01-29 06:00:00,39.42,32.06,39.42,36.24
679,2013-01-29 07:00:00,50.86,34.07,50.864,37.66
680,2013-01-29 08:00:00,59.49,35.0,59.492,38.02
681,2013-01-29 09:00:00,59.98,36.16,58.137,38.0
682,2013-01-29 10:00:00,62.48,37.02,60.024,37.95
683,2013-01-29 11:00:00,64.0,38.41,60.514,38.38
684,2013-01-29 12:00:00,56.36,38.35,56.355,38.32
685,2013-01-29 13:00:00,54.12,38.95,54.125,38.94
686,2013-01-29 14:00:00,54.53,40.26,53.892,39.27
687,2013-01-29 15:00:00,60.0,40.4,47.69,39.41
688,2013-01-29 16:00:00,49.99,39.69,45.631,39.7
689,2013-01-29 17:00:00,66.6,50.87,50.868,42.47
690,2013-01-29 18:00:00,94.93,49.99,64.169,40.02
691,2013-01-29 19:00:00,59.94,48.09,59.94,39.45
692,2013-01-29 20:00:00,47.34,39.84,47.341,38.88
693,2013-01-29 21:00:00,47.87,39.37,40.082,37.86
694,2013-01-29 22:00:00,46.03,34.64,42.479,36.19
695,2013-01-29 23:00:00,42.44,30.51,40.83,34.49
696,2013-01-30 00:00:00,32.76,23.07,32.763,33.47
697,2013-01-30 01:00:00,31.67,13.78,29.504,32.02
698,2013-01-30 02:00:00,32.93,10.35,21.922,31.44
699,2013-01-30 03:00:00,31.83,10.04,14.988,31.62
700,2013-01-30 04:00:00,30.61,10.03,11.367,32.22
701,2013-01-30 05:00:00,33.57,10.46,17.144,33.74
702,2013-01-30 06:00:00,33.66,33.66,33.66,35.73
703,2013-01-30 07:00:00,45.91,45.91,45.913,37.73
704,2013-01-30 08:00:00,49.94,38.9,49.686,37.89
705,2013-01-30 09:00:00,59.78,37.52,50.42,37.58
706,2013-01-30 10:00:00,52.43,37.5,49.177,37.56
707,2013-01-30 11:00:00,50.32,37.33,49.364,37.41
708,2013-01-30 12:00:00,56.25,36.99,47.61,37.04
709,2013-01-30 13:00:00,55.6,36.6,45.355,36.64
710,2013-01-30 14:00:00,50.0,36.39,42.051,36.43
711,2013-01-30 15:00:00,47.16,36.44,38.541,36.57
712,2013-01-30 16:00:00,49.94,37.9,37.896,37.18
713,2013-01-30 17:00:00,57.42,42.23,42.232,37.84
714,2013-01-30 18:00:00,65.6,40.97,65.6,37.41
715,2013-01-30 19:00:00,59.48,41.17,59.48,36.96
716,2013-01-30 20:00:00,61.21,37.17,46.788,36.28
717,2013-01-30 21:00:00,52.65,28.39,38.537,35.41
718,2013-01-30 22:00:00,47.44,15.2,42.182,34.49
719,2013-01-30 23:00:00,42.44,6.45,42.284,33.2
720,2013-01-31 00:00:00,41.86,-0.03,39.474,33.77
721,2013-01-31 01:00:00,38.47,-0.02,37.198,33.08
722,2013-01-31 02:00:00,34.37,-0.07,32.5,32.36
723,2013-01-31 03:00:00,33.94,-0.04,21.239,32.55
724,2013-01-31 04:00:00,34.1,6.92,16.818,33.61
725,2013-01-31 05:00:00,31.68,8.4,30.174,34.66
726,2013-01-31 06:00:00,39.68,28.08,39.676,35.58
727,2013-01-31 07:00:00,58.92,36.96,52.952,37.03
728,2013-01-31 08:00:00,70.0,37.21,53.633,37.26
729,2013-01-31 09:00:00,60.0,36.79,53.345,36.84
730,2013-01-31 10:00:00,60.12,36.66,52.831,36.68
731,2013-01-31 11:00:00,57.7,36.01,51.982,36.37
732,2013-01-31 12:00:00,52.17,32.77,49.059,36.14
733,2013-01-31 13:00:00,50.12,36.37,45.175,36.42
734,2013-01-31 14:00:00,49.94,36.66,41.652,36.69
735,2013-01-31 15:00:00,49.93,37.1,38.726,37.14
736,2013-01-31 16:00:00,46.59,37.6,39.313,37.64
737,2013-01-31 17:00:00,49.96,38.63,43.534,38.74
738,2013-01-31 18:00:00,59.96,38.45,59.96,38.56
739,2013-01-31 19:00:00,57.04,37.47,57.035,37.5
740,2013-01-31 20:00:00,48.49,35.79,48.495,36.71
741,2013-01-31 21:00:00,49.18,30.98,40.067,36.61
742,2013-01-31 22:00:00,52.41,28.04,43.55,35.94
743,2013-01-31 23:00:00,45.12,8.68,44.157,35.0
744,2013-02-01 00:00:00,34.06,23.61,23.613,33.15
745,2013-02-01 01:00:00,33.86,14.92,14.924,32.66
746,2013-02-01 02:00:00,32.43,16.45,16.454,31.83
747,2013-02-01 03:00:00,32.18,11.81,11.808,31.47
748,2013-02-01 04:00:00,32.97,11.99,11.986,32.56
749,2013-02-01 05:00:00,30.11,20.48,20.478,34.36
750,2013-02-01 06:00:00,34.24,31.03,31.027,36.28
751,2013-02-01 07:00:00,61.39,44.38,44.384,38.39
752,2013-02-01 08:00:00,57.5,50.72,50.72,39.09
753,2013-02-01 09:00:00,60.05,51.98,51.983,38.33
754,2013-02-01 10:00:00,66.12,47.11,50.811,38.42
755,2013-02-01 11:00:00,66.12,44.93,51.867,38.25
756,2013-02-01 12:00:00,66.12,40.91,55.162,37.96
757,2013-02-01 13:00:00,67.19,41.71,52.008,37.89
758,2013-02-01 14:00:00,64.93,38.85,47.348,37.88
759,2013-02-01 15:00:00,49.93,42.5,42.497,38.78
760,2013-02-01 16:00:00,49.56,49.56,49.561,39.83
761,2013-02-01 17:00:00,74.94,56.83,56.83,39.91
762,2013-02-01 18:00:00,59.89,59.89,59.889,39.32
763,2013-02-01 19:00:00,57.1,57.1,57.097,38.49
764,2013-02-01 20:00:00,51.59,48.84,51.589,37.46
765,2013-02-01 21:00:00,47.44,37.85,42.618,36.94
766,2013-02-01 22:00:00,52.44,39.99,43.864,36.37
767,2013-02-01 23:00:00,43.68,34.21,39.826,34.59
768,2013-02-02 00:00:00,53.99,37.02,37.024,36.97
769,2013-02-02 01:00:00,44.94,35.83,35.834,36.18
770,2013-02-02 02:00:00,35.33,32.29,32.287,34.86
771,2013-02-02 03:00:00,36.99,30.08,21.565,34.69
772,2013-02-02 04:00:00,34.56,30.01,17.916,34.55
773,2013-02-02 05:00:00,34.16,28.03,17.122,34.69
774,2013-02-02 06:00:00,33.87,27.21,27.206,34.93
775,2013-02-02 07:00:00,33.46,30.46,30.464,35.29
776,2013-02-02 08:00:00,42.64,36.6,36.599,36.6
777,2013-02-02 09:00:00,56.45,38.8,38.798,37.87
778,2013-02-02 10:00:00,52.43,40.32,40.323,38.26
779,2013-02-02 11:00:00,50.0,40.53,40.529,38.08
780,2013-02-02 12:00:00,50.0,38.5,38.772,37.57
781,2013-02-02 13:00:00,47.63,36.72,36.716,36.72
782,2013-02-02 14:00:00,45.0,33.0,33.001,35.85
783,2013-02-02 15:00:00,44.93,32.01,32.014,35.95
784,2013-02-02 16:00:00,45.0,32.87,32.866,36.72
785,2013-02-02 17:00:00,50.0,40.21,40.21,38.61
786,2013-02-02 18:00:00,70.01,47.49,47.487,39.13
787,2013-02-02 19:00:00,55.0,44.95,46.56,38.45
788,2013-02-02 20:00:00,48.91,36.89,38.817,36.95
789,2013-02-02 21:00:00,44.94,34.52,35.363,35.79
790,2013-02-02 22:00:00,44.22,36.0,41.18,36.25
791,2013-02-02 23:00:00,45.12,32.29,42.674,35.02
792,2013-02-03 00:00:00,63.43,45.93,63.43,40.88
793,2013-02-03 01:00:00,65.72,38.94,65.72,39.6
794,2013-02-03 02:00:00,61.67,38.37,61.67,38.67
795,2013-02-03 03:00:00,47.64,38.3,47.64,38.63
796,2013-02-03 04:00:00,45.68,38.62,45.68,39.01
797,2013-02-03 05:00:00,44.51,38.47,44.51,38.7
798,2013-02-03 06:00:00,51.4,37.43,51.4,38.46
799,2013-02-03 07:00:00,46.42,39.61,46.42,39.48
800,2013-02-03 08:00:00,55.89,45.97,55.89,40.09
801,2013-02-03 09:00:00,62.69,54.13,62.69,40.46
802,2013-02-03 10:00:00,67.47,53.91,67.47,40.67
803,2013-02-03 11:00:00,61.44,48.91,61.44,39.98
804,2013-02-03 12:00:00,61.38,41.12,61.38,39.3
805,2013-02-03 13:00:00,53.49,37.05,53.49,38.32
806,2013-02-03 14:00:00,49.93,35.06,49.93,37.82
807,2013-02-03 15:00:00,47.25,36.13,47.25,37.96
808,2013-02-03 16:00:00,47.44,37.73,47.44,38.29
809,2013-02-03 17:00:00,49.94,48.04,49.94,39.92
810,2013-02-03 18:00:00,65.22,64.96,65.22,40.65
811,2013-02-03 19:00:00,98.96,57.41,98.96,39.92
812,2013-02-03 20:00:00,68.1,38.5,68.1,38.46
813,2013-02-03 21:00:00,61.68,34.38,61.68,38.0
814,2013-02-03 22:00:00,61.84,34.9,61.84,37.8
815,2013-02-03 23:00:00,56.95,30.98,56.95,37.31
816,2013-02-04 00:00:00,46.58,37.43,37.43,47.76
817,2013-02-04 01:00:00,46.69,32.38,32.38,46.88
818,2013-02-04 02:00:00,45.85,33.01,33.01,46.66
819,2013-02-04 03:00:00,41.0,32.03,32.03,46.7
820,2013-02-04 04:00:00,39.14,29.76,29.76,47.05
821,2013-02-04 05:00:00,41.44,35.58,35.58,49.02
822,2013-02-04 06:00:00,61.18,61.18,61.18,54.66
823,2013-02-04 07:00:00,102.8,95.43,102.8,95.43
824,2013-02-04 08:00:00,109.36,109.36,109.36,109.55
825,2013-02-04 09:00:00,116.55,78.07,116.55,77.4
826,2013-02-04 10:00:00,108.86,58.18,108.86,58.09
827,2013-02-04 11:00:00,99.94,48.94,99.94,52.59
828,2013-02-04 12:00:00,64.94,33.93,64.94,51.36
829,2013-02-04 13:00:00,61.36,32.09,61.36,50.04
830,2013-02-04 14:00:00,59.94,31.69,59.94,49.49
831,2013-02-04 15:00:00,53.9,32.02,53.9,49.01
832,2013-02-04 16:00:00,54.94,32.01,54.94,48.95
833,2013-02-04 17:00:00,49.94,38.25,49.94,49.59
834,2013-02-04 18:00:00,57.44,53.36,57.44,53.36
835,2013-02-04 19:00:00,60.0,60.0,60.0,58.91
836,2013-02-04 20:00:00,116.55,64.93,116.55,59.03
837,2013-02-04 21:00:00,79.97,58.37,79.97,54.51
838,2013-02-04 22:00:00,59.56,49.48,59.56,49.7
839,2013-02-04 23:00:00,50.0,39.75,50.0,47.26
840,2013-02-05 00:00:00,44.99,21.64,21.64,39.91
841,2013-02-05 01:00:00,41.99,14.39,14.39,38.07
842,2013-02-05 02:00:00,43.25,13.07,13.07,38.46
843,2013-02-05 03:00:00,42.77,14.21,8.98,38.59
844,2013-02-05 04:00:00,42.45,9.47,9.47,38.54
845,2013-02-05 05:00:00,40.44,19.97,19.97,39.76
846,2013-02-05 06:00:00,44.93,34.66,34.66,40.98
847,2013-02-05 07:00:00,52.0,43.61,43.61,44.52
848,2013-02-05 08:00:00,57.1,49.92,49.92,45.36
849,2013-02-05 09:00:00,67.59,45.51,45.51,44.96
850,2013-02-05 10:00:00,78.45,44.02,44.02,44.56
851,2013-02-05 11:00:00,74.0,44.06,44.06,43.97
852,2013-02-05 12:00:00,67.59,43.85,43.85,43.71
853,2013-02-05 13:00:00,60.0,42.75,42.75,43.09
854,2013-02-05 14:00:00,53.11,39.9,39.9,42.32
855,2013-02-05 15:00:00,50.53,36.74,36.74,41.55
856,2013-02-05 16:00:00,51.85,34.56,34.56,41.79
857,2013-02-05 17:00:00,57.44,32.97,32.97,41.64
858,2013-02-05 18:00:00,50.0,35.15,35.15,41.01
859,2013-02-05 19:00:00,48.24,38.0,38.0,41.15
860,2013-02-05 20:00:00,50.0,37.34,37.34,41.97
861,2013-02-05 21:00:00,60.0,34.76,34.76,42.98
862,2013-02-05 22:00:00,57.43,32.46,32.46,42.07
863,2013-02-05 23:00:00,51.49,28.45,30.72,40.17
864,2013-02-06 00:00:00,60.0,8.94,8.94,32.52
865,2013-02-06 01:00:00,60.0,-0.01,8.94,29.48
866,2013-02-06 02:00:00,63.18,-0.91,8.72,27.87
867,2013-02-06 03:00:00,57.14,-0.08,7.51,26.09
868,2013-02-06 04:00:00,48.5,3.56,7.22,21.44
869,2013-02-06 05:00:00,36.0,0.04,4.81,21.33
870,2013-02-06 06:00:00,25.29,0.93,0.93,25.29
871,2013-02-06 07:00:00,33.99,3.93,3.93,26.82
872,2013-02-06 08:00:00,30.42,7.36,7.36,30.41
873,2013-02-06 09:00:00,36.0,10.12,10.12,32.47
874,2013-02-06 10:00:00,40.12,11.16,11.16,32.39
875,2013-02-06 11:00:00,42.45,11.01,11.01,32.95
876,2013-02-06 12:00:00,44.94,10.17,10.28,33.04
877,2013-02-06 13:00:00,8.55,5.32,8.55,32.94
878,2013-02-06 14:00:00,0.0,-2.47,0.0,32.43
879,2013-02-06 15:00:00,5.18,2.3,5.18,31.89
880,2013-02-06 16:00:00,3.66,-0.02,3.66,31.99
881,2013-02-06 17:00:00,42.0,11.08,11.08,32.48
882,2013-02-06 18:00:00,55.0,15.54,11.37,32.96
883,2013-02-06 19:00:00,60.0,25.51,11.63,33.29
884,2013-02-06 20:00:00,60.0,20.08,11.66,33.32
885,2013-02-06 21:00:00,59.86,28.86,15.85,33.22
886,2013-02-06 22:00:00,73.47,30.0,16.98,33.15
887,2013-02-06 23:00:00,64.94,19.93,19.93,32.59
888,2013-02-07 00:00:00,50.0,31.95,31.95,32.1
889,2013-02-07 01:00:00,30.01,30.01,30.01,30.18
890,2013-02-07 02:00:00,28.3,28.3,28.3,28.59
891,2013-02-07 03:00:00,25.7,25.84,25.7,26.13
892,2013-02-07 04:00:00,15.54,26.72,15.54,27.0
893,2013-02-07 05:00:00,29.43,29.43,29.43,30.21
894,2013-02-07 06:00:00,33.4,33.4,33.4,33.35
895,2013-02-07 07:00:00,44.42,44.42,44.42,35.11
896,2013-02-07 08:00:00,48.54,48.54,48.54,35.59
897,2013-02-07 09:00:00,46.13,46.13,46.13,35.5
898,2013-02-07 10:00:00,43.96,43.96,43.96,35.59
899,2013-02-07 11:00:00,43.95,43.95,43.95,35.48
