age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,target
42.0,2,138077.0,12,14.0,2,4,0,4,1,0.0,1977.0,40.0,39,0
35.0,7,43712.0,15,10.0,4,1,1,2,0,0.0,0.0,40.0,39,1
22.0,4,172496.0,15,10.0,4,6,3,4,1,0.0,0.0,30.0,39,1
37.0,1,38948.0,7,12.0,2,12,0,4,1,0.0,0.0,40.0,39,1
43.0,4,64631.0,11,9.0,2,3,0,4,1,0.0,0.0,40.0,39,0
60.0,2,227232.0,12,14.0,2,4,0,4,1,0.0,0.0,50.0,39,0
49.0,4,44434.0,2,8.0,2,12,0,4,1,0.0,0.0,40.0,39,1
58.0,7,109567.0,5,4.0,2,14,0,4,1,0.0,0.0,40.0,39,1
25.0,4,169124.0,15,10.0,4,4,3,4,1,0.0,0.0,40.0,39,1
29.0,4,309463.0,11,9.0,4,8,3,4,0,0.0,0.0,35.0,39,1
52.0,4,124993.0,11,9.0,2,7,0,4,1,0.0,0.0,48.0,39,1
24.0,4,127753.0,2,8.0,4,5,3,4,1,0.0,0.0,30.0,39,1
26.0,4,245880.0,11,9.0,4,1,1,4,1,0.0,0.0,60.0,39,1
17.0,4,25051.0,1,7.0,4,12,1,4,0,0.0,0.0,20.0,39,1
21.0,7,99199.0,15,10.0,4,1,3,4,0,0.0,0.0,30.0,39,1
21.0,4,211013.0,7,12.0,4,1,1,4,1,0.0,0.0,40.0,39,1
25.0,4,202480.0,11,9.0,2,1,2,4,0,0.0,0.0,40.0,26,1
29.0,4,109404.0,11,9.0,4,3,3,4,1,0.0,0.0,40.0,39,1
49.0,6,102110.0,7,12.0,2,4,0,4,1,0.0,0.0,50.0,39,0
41.0,4,433989.0,11,9.0,0,7,1,4,0,0.0,0.0,40.0,0,1
34.0,4,62124.0,9,13.0,4,4,1,1,0,0.0,0.0,40.0,30,1
44.0,4,322044.0,15,10.0,2,10,0,4,1,0.0,0.0,45.0,39,0
19.0,4,277695.0,11,9.0,4,8,3,4,1,0.0,0.0,32.0,26,1
26.0,4,100125.0,7,12.0,0,4,1,4,0,0.0,0.0,55.0,39,1
59.0,2,662460.0,5,4.0,2,11,2,4,1,0.0,0.0,32.0,39,1
29.0,5,159782.0,11,9.0,4,3,3,4,1,0.0,0.0,45.0,39,1
43.0,4,50197.0,0,6.0,2,7,0,4,1,0.0,0.0,40.0,39,1
24.0,7,247075.0,9,13.0,4,10,1,4,1,0.0,0.0,15.0,39,1
18.0,4,263656.0,11,9.0,4,6,3,4,1,0.0,0.0,20.0,39,1
25.0,4,195118.0,11,9.0,2,12,0,3,1,0.0,0.0,55.0,0,1
45.0,4,54744.0,9,13.0,4,10,1,4,0,0.0,0.0,40.0,39,0
51.0,6,94432.0,14,15.0,2,10,0,4,1,0.0,0.0,70.0,39,0
60.0,5,75257.0,11,9.0,2,1,5,1,0,0.0,0.0,17.0,3,1
19.0,0,182609.0,15,10.0,4,0,3,4,0,0.0,0.0,20.0,39,1
30.0,4,331419.0,8,11.0,0,10,4,4,0,0.0,0.0,40.0,26,1
19.0,4,340567.0,15,10.0,4,1,1,4,0,0.0,0.0,40.0,0,1
69.0,6,349022.0,15,10.0,2,5,0,1,1,0.0,0.0,40.0,39,0
17.0,4,260797.0,0,6.0,4,8,3,4,1,0.0,0.0,18.0,39,1
39.0,5,188069.0,9,13.0,3,10,1,4,1,0.0,0.0,40.0,39,1
42.0,4,261929.0,9,13.0,4,12,1,4,1,0.0,0.0,40.0,39,1
32.0,6,103642.0,8,11.0,2,5,0,4,1,0.0,0.0,60.0,39,1
49.0,6,107597.0,11,9.0,5,5,4,4,0,0.0,0.0,35.0,39,1
38.0,4,127601.0,15,10.0,4,8,1,4,1,0.0,0.0,40.0,39,1
44.0,4,248973.0,15,10.0,2,14,0,4,1,0.0,0.0,40.0,39,1
44.0,4,165815.0,11,9.0,2,1,5,4,0,0.0,0.0,20.0,39,0
17.0,2,308901.0,1,7.0,4,1,3,4,0,0.0,0.0,15.0,39,1
18.0,4,83451.0,11,9.0,4,8,3,4,1,0.0,0.0,35.0,39,1
49.0,4,191277.0,11,9.0,2,3,0,4,1,0.0,0.0,40.0,39,1
42.0,4,230624.0,0,6.0,2,12,0,4,1,0.0,0.0,40.0,39,1
71.0,4,180733.0,14,15.0,2,10,0,4,1,9386.0,0.0,40.0,39,0
51.0,4,123703.0,9,13.0,0,4,1,4,1,0.0,2559.0,40.0,39,1
25.0,4,180212.0,11,9.0,4,12,4,4,1,0.0,0.0,45.0,39,1
39.0,4,180477.0,11,9.0,4,1,1,4,0,0.0,0.0,38.0,39,1
33.0,0,289046.0,15,10.0,2,0,5,4,0,15024.0,0.0,40.0,39,0
55.0,4,238638.0,8,11.0,2,12,0,4,1,0.0,1740.0,40.0,39,1
52.0,4,203635.0,5,4.0,2,6,0,4,1,0.0,0.0,40.0,26,0
22.0,4,340543.0,9,13.0,4,4,1,4,1,0.0,0.0,20.0,39,1
34.0,4,346034.0,11,9.0,0,3,4,4,0,0.0,0.0,40.0,39,1
44.0,2,100479.0,9,13.0,2,10,0,4,1,0.0,0.0,60.0,39,1
42.0,4,102606.0,9,13.0,2,4,0,4,1,15024.0,0.0,50.0,39,0
25.0,4,97789.0,9,13.0,4,4,3,4,1,0.0,0.0,40.0,39,1
32.0,5,45796.0,11,9.0,2,4,0,4,1,0.0,0.0,80.0,39,1
58.0,4,202652.0,11,9.0,0,12,1,4,1,0.0,0.0,40.0,39,1
35.0,4,51700.0,15,10.0,2,1,5,4,0,7688.0,0.0,20.0,39,0
40.0,6,240698.0,11,9.0,5,8,3,4,0,0.0,0.0,40.0,39,1
59.0,4,220896.0,0,6.0,2,3,0,4,1,0.0,0.0,40.0,39,1
25.0,4,161478.0,9,13.0,4,4,3,1,1,0.0,0.0,25.0,39,1
33.0,4,121966.0,11,9.0,4,3,1,4,1,0.0,0.0,40.0,39,1
37.0,4,120590.0,11,9.0,0,11,1,4,0,0.0,0.0,40.0,39,1
51.0,1,190333.0,15,10.0,2,6,0,4,1,0.0,0.0,40.0,39,0
71.0,6,141742.0,11,9.0,6,1,0,4,1,0.0,0.0,25.0,22,1
29.0,4,82910.0,11,9.0,2,12,5,1,0,0.0,0.0,40.0,3,1
52.0,4,311931.0,11,9.0,2,3,0,4,1,0.0,0.0,40.0,39,1
44.0,2,387844.0,15,10.0,2,3,0,4,1,0.0,0.0,40.0,39,1
49.0,5,83444.0,9,13.0,2,12,0,4,1,0.0,0.0,60.0,39,0
73.0,4,77884.0,5,4.0,2,12,0,4,1,0.0,0.0,35.0,39,1
51.0,4,70767.0,11,9.0,2,3,0,4,1,0.0,0.0,40.0,39,1
42.0,4,341757.0,7,12.0,0,10,4,4,0,0.0,0.0,40.0,39,1
26.0,4,40255.0,15,10.0,4,12,1,2,0,0.0,0.0,35.0,39,1
37.0,4,329980.0,8,11.0,2,10,5,4,0,0.0,1887.0,35.0,39,0
28.0,4,335542.0,11,9.0,2,3,0,4,1,0.0,0.0,40.0,39,0
18.0,4,102690.0,0,6.0,4,6,3,4,1,0.0,0.0,27.0,39,1
42.0,4,165309.0,11,9.0,5,12,4,4,0,0.0,0.0,45.0,39,1
43.0,4,104196.0,11,9.0,2,14,0,4,1,0.0,0.0,50.0,39,1
33.0,0,177824.0,5,4.0,6,0,1,4,0,0.0,0.0,40.0,39,1
32.0,4,318647.0,9,13.0,2,4,0,1,1,0.0,0.0,50.0,3,0
20.0,0,55263.0,15,10.0,4,0,3,4,1,0.0,0.0,15.0,39,1
74.0,6,211075.0,11,9.0,0,8,1,4,1,0.0,0.0,17.0,32,1
43.0,4,262038.0,9,13.0,0,13,4,4,0,0.0,0.0,20.0,0,1
35.0,4,107164.0,9,13.0,6,10,4,4,0,0.0,0.0,32.0,39,1
46.0,5,110702.0,15,10.0,0,1,4,4,0,0.0,0.0,40.0,39,1
34.0,4,221167.0,7,12.0,0,1,1,4,0,0.0,0.0,40.0,39,1
43.0,4,83411.0,11,9.0,0,1,4,4,0,0.0,0.0,38.0,39,1
43.0,0,109912.0,9,13.0,2,0,5,4,0,0.0,0.0,16.0,39,0
30.0,4,81282.0,7,12.0,4,13,1,4,0,0.0,0.0,45.0,39,1
40.0,4,61287.0,15,10.0,0,12,4,4,0,0.0,213.0,40.0,39,1
56.0,4,139616.0,15,10.0,2,4,0,4,1,0.0,0.0,45.0,39,1
21.0,4,262634.0,11,9.0,4,3,1,4,1,0.0,0.0,40.0,39,1
24.0,4,119156.0,15,10.0,2,13,0,4,1,0.0,0.0,40.0,39,0
35.0,4,209214.0,0,6.0,2,7,0,4,1,0.0,0.0,40.0,39,1
43.0,4,488706.0,11,9.0,2,3,0,4,1,0.0,0.0,40.0,39,0
60.0,4,338833.0,11,9.0,2,14,0,2,1,0.0,0.0,25.0,39,1
51.0,7,237141.0,11,9.0,2,3,0,4,1,3137.0,0.0,40.0,39,0
32.0,4,196125.0,9,13.0,4,12,1,4,0,0.0,0.0,50.0,39,1
22.0,4,238917.0,15,10.0,4,8,3,4,0,4650.0,0.0,40.0,39,1
27.0,4,29732.0,11,9.0,2,12,0,4,1,0.0,0.0,40.0,39,1
69.0,6,29980.0,0,6.0,3,14,1,4,1,0.0,0.0,40.0,39,1
48.0,4,195437.0,15,10.0,2,7,0,4,1,7298.0,0.0,40.0,39,0
47.0,4,102308.0,9,13.0,2,10,0,4,1,0.0,0.0,50.0,39,0
43.0,4,265266.0,11,9.0,2,3,0,4,1,0.0,0.0,40.0,39,0
17.0,4,347000.0,0,6.0,4,7,3,2,1,0.0,0.0,12.0,39,1
54.0,2,34832.0,10,16.0,2,11,0,4,1,0.0,0.0,65.0,39,0
35.0,4,187112.0,11,9.0,4,12,3,4,0,0.0,0.0,35.0,39,1
28.0,4,44767.0,7,12.0,4,1,1,4,1,0.0,0.0,40.0,39,1
31.0,4,181388.0,9,13.0,2,12,0,4,1,0.0,0.0,40.0,39,0
43.0,4,83756.0,9,13.0,2,10,0,4,1,0.0,0.0,40.0,39,0
80.0,4,22406.0,14,15.0,6,1,1,4,0,0.0,2444.0,20.0,39,1
20.0,4,201729.0,15,10.0,4,11,3,4,0,0.0,0.0,15.0,39,1
64.0,7,216160.0,12,14.0,2,10,0,4,1,6514.0,0.0,9.0,0,0
27.0,7,334132.0,11,9.0,2,11,0,4,1,0.0,0.0,40.0,39,1
36.0,4,102729.0,9,13.0,2,12,0,4,1,0.0,0.0,55.0,39,0
19.0,4,263932.0,11,9.0,4,8,3,4,0,0.0,0.0,20.0,39,1
30.0,4,169841.0,14,15.0,2,10,0,4,1,0.0,1740.0,40.0,39,1
43.0,5,140988.0,7,12.0,2,4,0,4,1,0.0,0.0,50.0,39,0
90.0,4,272752.0,15,10.0,0,11,1,4,1,0.0,0.0,40.0,39,1
28.0,4,215873.0,9,13.0,2,4,0,4,1,0.0,0.0,50.0,39,0
26.0,1,48853.0,15,10.0,4,12,1,4,1,0.0,0.0,45.0,39,1
38.0,4,312108.0,9,13.0,2,10,0,4,1,7688.0,0.0,45.0,39,0
46.0,4,249935.0,10,16.0,2,10,0,4,1,0.0,0.0,70.0,39,1
30.0,4,176410.0,15,10.0,0,1,4,4,1,0.0,0.0,40.0,2,1
50.0,5,121441.0,9,13.0,2,10,0,4,1,0.0,0.0,50.0,39,0
57.0,6,27385.0,8,11.0,2,3,0,4,1,0.0,0.0,40.0,39,0
33.0,4,96480.0,8,11.0,4,3,1,4,1,0.0,0.0,45.0,39,1
32.0,4,70985.0,11,9.0,2,4,5,4,0,0.0,0.0,40.0,39,0
55.0,2,286967.0,0,6.0,2,8,0,4,1,0.0,0.0,40.0,39,1
19.0,6,45546.0,15,10.0,4,12,1,4,0,0.0,0.0,25.0,39,1
71.0,0,283889.0,15,10.0,2,0,0,4,1,0.0,0.0,10.0,2,1
41.0,6,197176.0,8,11.0,2,10,0,4,1,3464.0,0.0,50.0,39,1
32.0,4,194141.0,11,9.0,0,8,4,4,0,0.0,0.0,31.0,39,1
20.0,4,218215.0,15,10.0,4,12,3,4,0,0.0,0.0,30.0,39,1
52.0,4,114228.0,15,10.0,0,8,4,4,0,0.0,0.0,50.0,39,1
31.0,6,312055.0,11,9.0,2,10,0,4,1,0.0,0.0,40.0,39,1
26.0,4,213383.0,9,13.0,4,4,1,4,1,0.0,1974.0,40.0,39,1
22.0,4,374116.0,11,9.0,4,9,4,4,1,0.0,0.0,40.0,39,1
28.0,4,356555.0,5,4.0,2,8,5,4,0,0.0,0.0,40.0,39,1
34.0,4,849857.0,0,6.0,2,3,0,4,1,0.0,0.0,40.0,39,1
46.0,5,204928.0,10,16.0,0,4,4,4,0,0.0,2559.0,40.0,39,0
31.0,4,258849.0,11,9.0,2,3,0,4,1,0.0,0.0,40.0,39,0
58.0,4,175127.0,2,8.0,2,3,0,4,1,0.0,0.0,40.0,39,1
37.0,4,315291.0,15,10.0,4,13,4,4,0,0.0,0.0,44.0,39,1
34.0,4,127651.0,12,14.0,2,4,0,4,1,0.0,0.0,40.0,39,0
33.0,2,169652.0,1,7.0,2,14,0,4,1,0.0,0.0,40.0,39,1
34.0,4,299635.0,7,12.0,2,10,0,4,1,0.0,0.0,50.0,39,0
32.0,6,182926.0,11,9.0,2,14,0,4,1,0.0,0.0,40.0,39,1
45.0,4,99179.0,15,10.0,3,5,3,4,1,0.0,0.0,40.0,26,1
42.0,4,46743.0,15,10.0,2,12,0,4,1,0.0,0.0,70.0,39,0
52.0,4,225317.0,4,3.0,2,3,0,4,1,0.0,0.0,50.0,39,1
27.0,4,174419.0,15,10.0,4,4,1,4,0,0.0,0.0,50.0,39,1
24.0,4,201680.0,11,9.0,0,6,1,4,1,4650.0,0.0,30.0,39,1
26.0,4,273792.0,15,10.0,4,12,2,4,0,0.0,0.0,40.0,39,1
52.0,4,176134.0,11,9.0,4,6,3,4,1,0.0,0.0,80.0,39,1
30.0,4,287908.0,9,13.0,4,8,3,2,1,0.0,0.0,40.0,39,1
36.0,4,135293.0,9,13.0,2,12,0,4,1,0.0,1902.0,45.0,39,0
24.0,4,143436.0,0,6.0,4,7,1,4,1,0.0,0.0,40.0,39,1
42.0,4,126094.0,11,9.0,2,7,5,4,0,0.0,0.0,24.0,39,1
27.0,4,236246.0,9,13.0,3,3,4,4,0,0.0,0.0,45.0,39,1
49.0,2,269527.0,12,14.0,2,10,0,4,1,7298.0,0.0,40.0,39,0
49.0,4,90579.0,9,13.0,2,3,0,4,1,0.0,0.0,55.0,39,1
37.0,2,265038.0,9,13.0,2,1,0,4,1,0.0,0.0,41.0,39,0
18.0,4,240767.0,1,7.0,4,8,3,4,0,0.0,0.0,16.0,39,1
37.0,4,187311.0,4,3.0,2,7,0,4,1,0.0,0.0,50.0,39,1
51.0,5,195638.0,15,10.0,5,12,1,4,0,0.0,0.0,60.0,39,1
56.0,4,226985.0,12,14.0,2,12,0,4,1,4386.0,0.0,40.0,39,0
35.0,4,379959.0,11,9.0,0,1,1,4,0,0.0,0.0,38.0,8,1
58.0,0,169982.0,15,10.0,5,0,2,2,0,0.0,0.0,99.0,39,1
37.0,6,187411.0,9,13.0,2,14,0,4,1,0.0,0.0,50.0,0,1
27.0,7,208577.0,15,10.0,2,10,5,2,0,0.0,0.0,40.0,39,0
49.0,2,126754.0,15,10.0,4,8,3,4,0,0.0,0.0,30.0,39,1
90.0,4,149069.0,6,5.0,4,3,4,4,1,0.0,0.0,20.0,39,1
27.0,4,178709.0,15,10.0,4,4,1,4,0,0.0,0.0,40.0,39,1
40.0,6,242082.0,14,15.0,2,10,5,4,0,15024.0,0.0,40.0,39,0
63.0,4,143098.0,11,9.0,2,3,0,4,1,0.0,0.0,48.0,39,1
31.0,4,196788.0,14,15.0,2,10,0,4,1,0.0,0.0,50.0,39,1
32.0,4,236543.0,9,13.0,4,10,4,2,0,0.0,0.0,40.0,39,1
19.0,4,425816.0,11,9.0,4,12,3,4,1,0.0,0.0,38.0,39,1
44.0,4,155472.0,7,12.0,2,4,0,4,1,4386.0,0.0,45.0,39,0
36.0,2,285865.0,11,9.0,2,4,0,2,1,0.0,0.0,40.0,39,1
36.0,2,237713.0,11,9.0,5,1,4,2,0,0.0,0.0,40.0,39,1
28.0,5,173944.0,12,14.0,2,10,0,4,1,0.0,0.0,50.0,39,1
51.0,4,82578.0,11,9.0,2,7,0,4,1,0.0,0.0,40.0,39,1
43.0,2,160574.0,11,9.0,0,3,3,4,1,0.0,0.0,45.0,39,1
44.0,4,187821.0,9,13.0,0,4,1,4,1,0.0,0.0,35.0,39,1
47.0,4,52795.0,14,15.0,2,10,0,4,1,0.0,0.0,80.0,39,0
25.0,4,184120.0,15,10.0,4,3,2,3,1,0.0,0.0,40.0,33,1
42.0,2,100793.0,9,13.0,2,10,0,4,1,0.0,0.0,40.0,39,1
20.0,4,211968.0,15,10.0,4,12,3,4,0,0.0,0.0,30.0,39,1
33.0,4,213308.0,11,9.0,2,7,0,4,1,0.0,0.0,55.0,39,0
46.0,4,86220.0,7,12.0,2,7,0,4,1,0.0,0.0,42.0,39,0
31.0,6,144949.0,9,13.0,0,4,4,4,1,0.0,0.0,65.0,39,0
34.0,4,126838.0,12,14.0,2,4,0,1,1,7298.0,0.0,40.0,19,0
36.0,0,128640.0,15,10.0,2,0,0,4,1,0.0,0.0,40.0,39,1
19.0,4,153019.0,11,9.0,4,8,3,4,0,0.0,0.0,20.0,39,1
22.0,0,35448.0,15,10.0,5,0,3,4,0,0.0,0.0,20.0,39,1
23.0,7,287988.0,15,10.0,4,1,3,2,1,0.0,0.0,20.0,14,1
47.0,1,98726.0,9,13.0,3,4,1,4,1,0.0,0.0,50.0,39,1
20.0,3,462294.0,3,2.0,4,3,2,4,1,0.0,0.0,40.0,26,1
35.0,4,86648.0,14,15.0,2,10,0,4,1,7688.0,0.0,48.0,39,0
27.0,4,183639.0,11,9.0,2,6,0,4,1,0.0,0.0,40.0,39,1
41.0,0,344572.0,15,10.0,6,0,4,4,0,0.0,0.0,40.0,39,1
23.0,4,38238.0,9,13.0,4,8,1,4,0,0.0,0.0,50.0,39,1
59.0,4,59469.0,12,14.0,0,4,1,4,0,0.0,0.0,35.0,39,0
24.0,4,325596.0,7,12.0,4,6,3,4,1,0.0,0.0,26.0,0,1
21.0,4,131473.0,15,10.0,4,8,3,4,1,0.0,0.0,32.0,39,1
38.0,4,108907.0,11,9.0,2,1,5,4,0,0.0,0.0,40.0,39,1
47.0,6,102359.0,8,11.0,2,4,5,4,0,0.0,0.0,20.0,39,0
42.0,7,304302.0,11,9.0,2,3,0,4,1,0.0,0.0,40.0,39,1
17.0,4,134829.0,1,7.0,4,12,3,4,0,0.0,0.0,20.0,39,1
61.0,4,203445.0,9,13.0,6,7,4,2,0,0.0,0.0,40.0,23,1
21.0,4,135267.0,15,10.0,4,8,1,4,1,2907.0,0.0,40.0,39,1
51.0,4,159755.0,9,13.0,0,1,1,4,0,3674.0,0.0,40.0,39,1
18.0,7,342852.0,11,9.0,4,8,3,4,1,0.0,0.0,40.0,39,1
24.0,4,219754.0,9,13.0,4,4,1,4,0,0.0,0.0,40.0,39,1
30.0,4,167990.0,11,9.0,4,8,1,4,0,0.0,0.0,40.0,21,1
39.0,4,77146.0,15,10.0,3,1,4,2,0,0.0,0.0,48.0,39,1
50.0,5,283676.0,15,10.0,0,12,4,4,1,0.0,0.0,90.0,26,1
71.0,2,365996.0,9,13.0,6,10,4,4,0,11678.0,0.0,6.0,39,1
58.0,4,107897.0,11,9.0,6,13,1,4,0,0.0,1092.0,35.0,39,1
43.0,4,149670.0,11,9.0,2,3,0,4,1,0.0,0.0,40.0,39,0
26.0,4,77698.0,15,10.0,4,7,3,4,0,0.0,0.0,24.0,11,1
21.0,2,152200.0,15,10.0,4,10,1,4,0,0.0,0.0,40.0,39,1
57.0,4,206206.0,9,13.0,4,4,1,4,0,0.0,0.0,40.0,39,1
32.0,6,292465.0,15,10.0,5,8,4,4,0,0.0,0.0,32.0,39,1
54.0,4,96062.0,11,9.0,2,9,2,2,0,0.0,0.0,20.0,39,1
58.0,4,223400.0,0,6.0,6,7,2,2,1,0.0,0.0,37.0,39,1
45.0,5,179030.0,9,13.0,2,4,0,4,1,0.0,0.0,45.0,39,0
21.0,4,170108.0,15,10.0,4,8,3,4,1,0.0,0.0,40.0,39,1
36.0,4,198237.0,11,9.0,2,14,0,4,1,7298.0,0.0,48.0,39,0
33.0,4,301251.0,11,9.0,2,3,0,2,1,0.0,0.0,40.0,39,1
28.0,2,211920.0,7,12.0,4,3,1,4,1,0.0,0.0,40.0,39,1
57.0,4,47178.0,4,3.0,2,6,0,4,1,0.0,0.0,22.0,39,1
63.0,2,197189.0,9,13.0,0,10,1,4,0,0.0,0.0,10.0,39,1
31.0,4,356882.0,9,13.0,0,10,1,4,1,0.0,0.0,40.0,39,1
35.0,7,184659.0,11,9.0,4,8,4,2,0,0.0,0.0,38.0,39,1
26.0,4,340335.0,11,9.0,4,3,3,4,1,0.0,0.0,40.0,39,1
39.0,4,145933.0,9,13.0,2,10,5,4,0,7688.0,0.0,32.0,39,0
39.0,4,193260.0,15,10.0,2,3,0,1,1,0.0,0.0,40.0,26,0
59.0,4,99248.0,11,9.0,2,4,0,4,1,0.0,0.0,40.0,39,0
29.0,4,216479.0,12,14.0,4,4,1,4,1,0.0,0.0,40.0,39,1
35.0,4,261293.0,12,14.0,2,1,0,4,1,0.0,0.0,40.0,31,1
30.0,4,278006.0,11,9.0,5,7,1,2,1,0.0,0.0,40.0,39,1
44.0,4,235182.0,15,10.0,2,14,0,4,1,0.0,0.0,40.0,39,1
19.0,4,57206.0,11,9.0,4,7,3,4,1,0.0,0.0,43.0,39,1
20.0,2,37932.0,15,10.0,4,6,1,4,1,0.0,0.0,24.0,39,1
33.0,4,249438.0,11,9.0,5,1,1,3,1,0.0,0.0,40.0,39,1
58.0,4,154950.0,11,9.0,2,7,0,4,1,0.0,0.0,44.0,39,1
24.0,6,83374.0,15,10.0,4,10,1,1,0,0.0,0.0,4.0,39,1
36.0,4,189670.0,11,9.0,2,14,0,4,1,15024.0,0.0,40.0,39,0
42.0,7,222884.0,15,10.0,2,7,0,4,1,0.0,0.0,40.0,39,0
42.0,2,126319.0,12,14.0,2,10,5,4,0,0.0,0.0,40.0,39,0
18.0,4,473449.0,1,7.0,4,12,1,4,0,0.0,0.0,20.0,39,1
56.0,4,231781.0,15,10.0,0,4,1,4,1,11678.0,0.0,40.0,39,0
19.0,4,118549.0,15,10.0,4,1,1,4,0,0.0,0.0,20.0,39,1
28.0,4,125531.0,11,9.0,2,14,0,4,1,0.0,0.0,40.0,39,0
42.0,0,51795.0,11,9.0,3,0,0,4,1,0.0,0.0,40.0,39,1
34.0,2,325792.0,15,10.0,2,3,0,4,1,0.0,1740.0,40.0,39,1
49.0,6,203505.0,7,12.0,0,10,4,4,1,25236.0,0.0,45.0,39,0
28.0,4,320862.0,15,10.0,4,10,1,2,0,0.0,0.0,47.0,39,1
49.0,4,164733.0,11,9.0,0,3,1,4,1,0.0,0.0,50.0,39,1
25.0,4,324609.0,15,10.0,4,1,3,4,0,0.0,0.0,40.0,39,1
48.0,1,497486.0,11,9.0,3,1,4,4,0,0.0,0.0,10.0,39,1
37.0,2,48976.0,11,9.0,4,1,5,0,0,0.0,0.0,40.0,39,1
51.0,4,263439.0,9,13.0,2,6,0,4,1,0.0,0.0,40.0,39,1
39.0,4,205997.0,14,15.0,2,3,0,4,1,15024.0,0.0,55.0,39,0
34.0,4,302770.0,15,10.0,4,13,1,2,0,0.0,0.0,47.0,39,1
31.0,4,156192.0,15,10.0,2,4,0,4,1,0.0,0.0,65.0,39,0
45.0,4,101977.0,11,9.0,2,3,0,4,1,5013.0,0.0,40.0,39,1
46.0,4,164749.0,9,13.0,2,4,0,4,1,0.0,0.0,57.0,39,0
24.0,4,231261.0,11,9.0,4,3,1,4,0,0.0,0.0,45.0,39,1
36.0,4,448337.0,11,9.0,5,12,4,2,0,0.0,0.0,40.0,39,1
32.0,2,247156.0,11,9.0,2,14,0,4,1,0.0,0.0,40.0,39,1
26.0,4,244495.0,6,5.0,4,9,1,4,0,0.0,0.0,48.0,26,1
64.0,5,181408.0,14,15.0,2,10,0,4,1,15024.0,0.0,50.0,39,0
64.0,4,316627.0,4,3.0,0,7,4,4,1,0.0,0.0,20.0,39,1
55.0,4,129762.0,11,9.0,2,8,0,4,1,0.0,0.0,60.0,39,1
24.0,4,411238.0,5,4.0,4,3,1,1,1,0.0,0.0,40.0,1,1
30.0,4,1184622.0,11,9.0,5,3,1,4,1,0.0,1408.0,40.0,4,1
33.0,4,322873.0,11,9.0,2,12,0,4,1,5178.0,0.0,50.0,39,0
29.0,4,357781.0,8,11.0,2,5,0,4,1,0.0,0.0,40.0,39,0
45.0,5,180239.0,9,13.0,2,8,2,4,0,0.0,0.0,38.0,0,0
26.0,1,185885.0,14,15.0,4,10,1,4,0,0.0,0.0,57.0,39,1
51.0,4,237729.0,11,9.0,6,12,4,4,1,0.0,0.0,50.0,39,1
30.0,6,257295.0,14,15.0,2,10,0,4,1,0.0,0.0,55.0,39,1
43.0,4,409902.0,15,10.0,2,14,0,2,1,0.0,0.0,40.0,39,1
44.0,4,155930.0,7,12.0,4,5,2,2,1,0.0,0.0,50.0,39,1
40.0,1,544792.0,15,10.0,2,5,0,2,1,0.0,0.0,40.0,39,1
35.0,0,202683.0,9,13.0,6,0,1,4,0,0.0,0.0,8.0,39,1
66.0,4,244661.0,11,9.0,6,12,1,4,0,0.0,0.0,40.0,39,1
23.0,4,203240.0,15,10.0,4,12,1,4,1,0.0,0.0,45.0,39,1
45.0,1,181970.0,15,10.0,2,13,0,4,1,0.0,0.0,40.0,39,0
34.0,4,159929.0,11,9.0,2,7,0,4,1,0.0,0.0,40.0,39,1
33.0,4,345360.0,9,13.0,5,4,4,4,0,0.0,0.0,40.0,39,1
47.0,2,174533.0,9,13.0,0,10,4,4,0,0.0,0.0,40.0,39,1
24.0,4,604537.0,11,9.0,2,5,0,2,1,0.0,0.0,60.0,39,0
45.0,4,102597.0,8,11.0,2,4,0,4,1,0.0,0.0,45.0,39,0
28.0,6,107458.0,5,4.0,2,3,0,4,1,0.0,0.0,40.0,39,1
43.0,7,118544.0,12,14.0,2,4,0,4,1,0.0,0.0,50.0,39,0
36.0,7,143385.0,15,10.0,2,11,0,4,1,0.0,0.0,40.0,39,1
42.0,4,256179.0,15,10.0,4,7,1,4,0,0.0,0.0,40.0,39,1
20.0,0,210781.0,8,11.0,4,0,3,2,0,0.0,0.0,40.0,39,1
59.0,4,249814.0,11,9.0,4,4,1,4,1,0.0,0.0,40.0,39,1
52.0,4,146567.0,11,9.0,0,3,4,4,0,0.0,0.0,50.0,39,1
73.0,2,249043.0,12,14.0,2,4,0,4,1,0.0,0.0,20.0,5,1
44.0,4,164678.0,15,10.0,0,7,3,4,0,0.0,0.0,17.0,39,1
23.0,4,352207.0,1,7.0,4,14,1,4,1,0.0,0.0,50.0,39,1
58.0,4,216941.0,6,5.0,0,14,1,4,1,0.0,0.0,40.0,0,0
48.0,4,285570.0,11,9.0,2,1,0,4,1,4386.0,0.0,40.0,0,0
40.0,4,202508.0,11,9.0,4,3,1,4,1,0.0,0.0,40.0,39,1
21.0,4,278254.0,11,9.0,4,1,3,4,1,0.0,0.0,20.0,39,1
27.0,4,329005.0,9,13.0,4,1,4,3,0,0.0,0.0,44.0,5,1
42.0,4,266084.0,12,14.0,2,4,0,4,1,0.0,0.0,45.0,39,0
29.0,4,134152.0,9,13.0,2,10,0,4,1,0.0,0.0,50.0,39,0
30.0,4,19678.0,9,13.0,1,12,0,4,1,0.0,0.0,55.0,39,0
23.0,4,149224.0,11,9.0,4,12,1,4,0,0.0,0.0,30.0,39,1
